"gene"	"pve50"	"pge50"	"tissue_type"	"pve_CI"	"pge_CI"
"EEF2K"	0.004398083	0.17890285	"DGN-WB_exp"	"0.0001629972875-0.02258490975"	"0-0.957597264999999"
"PRKCB"	0.4300612	0.987626	"DGN-WB_exp"	"0.3845316-0.4833613"	"0.9448-0.9995676"
"RPL13"	0.017298765	0.48997465	"DGN-WB_exp"	"0.001369504275-0.05230654825"	"0.0135906-0.9762846"
"RABEP2"	0.01987277	0.2676274	"DGN-WB_exp"	"0.003917791-0.0528454224999999"	"0-0.97562624"
"NHLRC4"	0.0413952	0.4987743	"DGN-WB_exp"	"0.01303076425-0.0882763672499999"	"0.02262419075-0.9765029725"
"HBQ1"	0.1045905	0.71360355	"DGN-WB_exp"	"0.060341708-0.1683966625"	"0.12729859-0.988305635"
"ZNF778"	0.011806995	0.2215034	"DGN-WB_exp"	"0.0004586389825-0.0443349085"	"0-0.953014745"
"ZNF771"	0.04645592	0.72649565	"DGN-WB_exp"	"0.02180380075-0.0898131359999999"	"0.00810678615-0.990066465"
"MYH11"	0.710806	0.9918149	"DGN-WB_exp"	"0.6816894-0.7387419"	"0.9783043-0.9995738"
"PGP"	0.1080516	0.90513755	"DGN-WB_exp"	"0.0718543145-0.1564830675"	"0.668141725-0.9953494"
"CBFB"	0.0044926425	0.277872	"DGN-WB_exp"	"0.000108381795-0.0268325792499999"	"0-0.977151155"
"ZNF23"	0.19895115	0.9042879	"DGN-WB_exp"	"0.14225762-0.2763318575"	"0.6841573975-0.9934564"
"MC1R"	0.39636385	0.9823089	"DGN-WB_exp"	"0.3344487-0.4608604"	"0.9334702-0.99905828"
"SLC9A5"	0.0066609	0.48470775	"DGN-WB_exp"	"0.0002188447-0.0383887657499999"	"0.032832171-0.975197035"
"EARS2"	0.1334168	0.9339725	"DGN-WB_exp"	"0.08562761625-0.1911179825"	"0.7211392975-0.9971085"
"TBX6"	0.4439682	0.9183273	"DGN-WB_exp"	"0.3577656175-0.5577275"	"0.712900845-0.9930088"
"PRRT2"	0.011381	0.4873176	"DGN-WB_exp"	"0.0005074629575-0.0442239425"	"0.02259878425-0.97003183"
"COG8"	0.0521451	0.85301395	"DGN-WB_exp"	"0.02485966175-0.09559726475"	"0.062922876-0.9956956925"
"COG7"	0.1249946	0.9161912	"DGN-WB_exp"	"0.07894417175-0.189973655"	"0.71048122-0.9958998125"
"COG4"	0.1213218	0.94772085	"DGN-WB_exp"	"0.07984643-0.17864606"	"0.8042703-0.9972469275"
"RFWD3"	0.3055488	0.9731776	"DGN-WB_exp"	"0.2524040775-0.3595250725"	"0.8875508325-0.9988455"
"NDUFAB1"	0.01401124	0.50972515	"DGN-WB_exp"	"0.0005767566825-0.04743178475"	"0-0.9768271575"
"ATF7IP2"	0.128184	0.9100542	"DGN-WB_exp"	"0.08714320575-0.1737688"	"0.7273326-0.9967812"
"PRR14"	0.0512767	0.630445	"DGN-WB_exp"	"0.02004149-0.116967115"	"0.0153041495-0.98183145"
"CNOT1"	0.03113516	0.74773255	"DGN-WB_exp"	"0.00662537355-0.06893028"	"0-0.98361183"
"SLC12A4"	0.07664438	0.9032093	"DGN-WB_exp"	"0.04049761525-0.1478745675"	"0.31509819-0.99644202"
"SLC12A3"	0.05673589	0.4927307	"DGN-WB_exp"	"0.02003834825-0.108147375"	"0.022863928-0.977532305"
"GABARAPL2"	0.0056921075	0.27594555	"DGN-WB_exp"	"0.0002784371175-0.0256889645"	"0-0.9650992425"
"ZFP1"	0.346875	0.9798964	"DGN-WB_exp"	"0.3035292-0.3977636"	"0.9181483-0.9999146"
"NFATC3"	0.2344543	0.9659667	"DGN-WB_exp"	"0.1769327-0.3100475"	"0.8613722-0.9979692"
"ORC6"	0.01200596	0.4123025	"DGN-WB_exp"	"0.0009960585675-0.05347734725"	"0-0.9673833025"
"SH2B1"	0.01107302	0.26954565	"DGN-WB_exp"	"0.0008679237525-0.0368516445"	"0-0.9652216575"
"SYCE1L"	0.5196594	0.9882497	"DGN-WB_exp"	"0.4747299-0.57002117"	"0.957538295-0.9994568"
"CYB5B"	0.1288654	0.95838075	"DGN-WB_exp"	"0.08981771-0.1795167"	"0.822977585-0.9982091"
"ESRP2"	0.095797885	0.8157217	"DGN-WB_exp"	"0.049120179-0.1876708475"	"0.465236525-0.9869462"
"THOC6"	0.030282315	0.27623965	"DGN-WB_exp"	"0.00565777475-0.07286552075"	"0-0.9347876925"
"TCEB2"	0.014965785	0.35651805	"DGN-WB_exp"	"0.000921793055-0.04758319975"	"0-0.963301749999999"
"ST3GAL2"	0.0076463405	0.36770965	"DGN-WB_exp"	"0.0002759513875-0.0374063695"	"0-0.970701785"
"MON1B"	0.6375098	0.9935316	"DGN-WB_exp"	"0.5992678-0.675226"	"0.9705277-0.9996507"
"GINS2"	0.2337027	0.954055	"DGN-WB_exp"	"0.1886139-0.2967107975"	"0.8501858375-0.996837775"
"GINS3"	0.01226232	0.6470628	"DGN-WB_exp"	"0.0003279218-0.04208363"	"0-0.9854483325"
"HSDL1"	0.18309165	0.8453352	"DGN-WB_exp"	"0.1354622-0.240206155"	"0.6343298075-0.982619815"
"SOCS1"	0.018698645	0.3710246	"DGN-WB_exp"	"0.00135893195-0.055950915"	"0-0.96668754"
"ARHGAP17"	0.035793295	0.3169025	"DGN-WB_exp"	"0.0070268695-0.080062932"	"0-0.9591109725"
"HSBP1"	0.09632208	0.8110385	"DGN-WB_exp"	"0.056067175-0.1478626075"	"0.4015749-0.99225126"
"CCDC102A"	0.1418969	0.9158938	"DGN-WB_exp"	"0.09807145-0.1955916"	"0.7175776-0.9951956"
"METTL9"	0.1531883	0.96058085	"DGN-WB_exp"	"0.1113984625-0.203157845"	"0.8225779875-0.9981479"
"PDPK1"	0.02574645	0.54344975	"DGN-WB_exp"	"0.001951996625-0.07000478825"	"0-0.9856224"
"ZNF688"	0.02042501	0.72964685	"DGN-WB_exp"	"0.0017348298-0.0561353975"	"0-0.9895627575"
"ZNF689"	0.01428061	0.2955432	"DGN-WB_exp"	"0.001562469575-0.0406275822499999"	"0-0.9765269375"
"SYT17"	0.06798236	0.76484555	"DGN-WB_exp"	"0.03770527075-0.1074832"	"0.47987126-0.97724511"
"FAM18A"	0.044251435	0.8747613	"DGN-WB_exp"	"0.01165709775-0.08565274375"	"0.415436725-0.995266565"
"TMEM170A"	0.048832245	0.8956321	"DGN-WB_exp"	"0.023507294-0.08299522375"	"0.6141237025-0.9948465"
"NOB1"	0.036217465	0.4653006	"DGN-WB_exp"	"0.01174961075-0.0851353704999999"	"0-0.9758050275"
"TAF1C"	0.2188494	0.9625056	"DGN-WB_exp"	"0.17624332-0.2695653"	"0.8317534425-0.998821325"
"TEPP"	0.3890061	0.9912183	"DGN-WB_exp"	"0.3456012325-0.4314802"	"0.9586123625-0.9995437"
"VWA3A"	0.019907775	0.1648121	"DGN-WB_exp"	"0.002156369475-0.0549622835"	"0-0.9266522075"
"SPATA2L"	0.30316325	0.83522965	"DGN-WB_exp"	"0.2304859375-0.415604365"	"0.3290452-0.9776127"
"AP1G1"	0.037302645	0.5453324	"DGN-WB_exp"	"0.0143324225-0.0793448662499999"	"0-0.982496935"
"DOK4"	0.18767285	0.8610995	"DGN-WB_exp"	"0.1299485-0.25857307"	"0.6261171-0.98967347"
"ARMC5"	0.084860655	0.7586606	"DGN-WB_exp"	"0.046242929-0.1672459975"	"0.000166723506500001-0.9677565325"
"NTHL1"	0.044045525	0.765626	"DGN-WB_exp"	"0.0146731925-0.0855517065"	"0.1945415-0.9865102"
"NUTF2"	0.005853276	0.5304087	"DGN-WB_exp"	"0.000269664705-0.03272681975"	"0.02695592175-0.9788857475"
"SEPHS2"	0.07257106	0.9168668	"DGN-WB_exp"	"0.04081708225-0.1249198"	"0.5975887175-0.9959839"
"VASN"	0.00803685	0.3115525	"DGN-WB_exp"	"0.000301405065-0.03478437925"	"0-0.9596534"
"CMIP"	0.012575885	0.4280602	"DGN-WB_exp"	"0.000622010035-0.0485687325"	"0.0209890685-0.9696108475"
"RPS2"	0.30626255	0.96777335	"DGN-WB_exp"	"0.2543322-0.3573558"	"0.894225045-0.9980789"
"DECR2"	0.6131287	0.9849421	"DGN-WB_exp"	"0.572085245-0.652376915"	"0.9349966375-0.9993257175"
"NOMO2"	0.007689825	0.46853025	"DGN-WB_exp"	"0.0003471217-0.0303018905"	"0.0227175295-0.9655481"
"NOMO3"	0.2331909	0.7434291	"DGN-WB_exp"	"0.1702207-0.3114864275"	"0.546488595-0.9633917425"
"NOMO1"	0.062374945	0.9501491	"DGN-WB_exp"	"0.035659742-0.09724693625"	"0.7553202-0.9977740075"
"FA2H"	0.01578193	0.48224885	"DGN-WB_exp"	"0.0010516171-0.0515644785"	"0.02831933175-0.97439357"
"CREBBP"	0.014905535	0.56178905	"DGN-WB_exp"	"0.0007921765475-0.05335723175"	"0.003657840475-0.9825525"
"PDF"	0.2913778	0.9848947	"DGN-WB_exp"	"0.2282770075-0.352161"	"0.891303-0.999416795"
"SF3B3"	0.08561745	0.8783714	"DGN-WB_exp"	"0.049679006-0.140513695"	"0.1306920675-0.9921572275"
"FAM195A"	0.007253459	0.06109733	"DGN-WB_exp"	"0.0002615877225-0.0326237785"	"0-0.9351386"
"STX1B"	0.072923885	0.52742565	"DGN-WB_exp"	"0.034418299-0.14981255"	"0.03645747325-0.970537655"
"CCDC135"	0.26797805	0.9742912	"DGN-WB_exp"	"0.2217233-0.318292975"	"0.8903078725-0.998479"
"NDUFB10"	0.1257797	0.9642948	"DGN-WB_exp"	"0.08692512725-0.1636727"	"0.83791399-0.9988574575"
"GOT2"	0.1787608	0.90919235	"DGN-WB_exp"	"0.1260716175-0.2335672675"	"0.6358853-0.9953899975"
"RBL2"	0.2718606	0.93993635	"DGN-WB_exp"	"0.218055545-0.34022268"	"0.82868284-0.997045795"
"CRAMP1L"	0.078378765	0.89670205	"DGN-WB_exp"	"0.0455342-0.1284876475"	"0.6703555-0.9951662"
"PDXDC1"	0.03329315	0.4318376	"DGN-WB_exp"	"0.009033668725-0.07162782925"	"0-0.9685962975"
"KIAA0430"	0.0333816	0.436116	"DGN-WB_exp"	"0.00973296505-0.0710093682499999"	"0-0.9752094075"
"UBN1"	0.020045565	0.7460517	"DGN-WB_exp"	"0.000856864-0.0512238554999999"	"0.02252153625-0.9876825"
"TBC1D24"	0.008721934	0.5470611	"DGN-WB_exp"	"0.0004142294725-0.038950567"	"0.03211963-0.977418455"
"STUB1"	0.01848686	0.1229206	"DGN-WB_exp"	"0.00147722065-0.05312746725"	"0-0.93302194"
"LAT"	0.01458598	0.3560585	"DGN-WB_exp"	"0.00227345315-0.04069077425"	"0-0.96923375"
"BANP"	0.035589405	0.5752681	"DGN-WB_exp"	"0.0104191395-0.07901095725"	"0-0.9841489125"
"YPEL3"	0.11094945	0.9660234	"DGN-WB_exp"	"0.06909232-0.1735773"	"0.7446818575-0.9985543325"
"MKL2"	0.04362098	0.78927015	"DGN-WB_exp"	"0.01580831-0.08659291"	"0.2885958975-0.989173205"
"USP7"	0.0079541255	0.480725	"DGN-WB_exp"	"0.000395384015-0.03585378525"	"0.022898084-0.9732944675"
"ZNF720"	0.08783799	0.8212793	"DGN-WB_exp"	"0.0463469485-0.1798553725"	"0.032202118-0.99202363"
"ZC3H7A"	0.014717985	0.2639524	"DGN-WB_exp"	"0.0006850268-0.0503385692499999"	"0-0.9520807"
"C16orf86"	0.1558246	0.9018888	"DGN-WB_exp"	"0.1048757175-0.26281847"	"0.04943387275-0.9979552"
"MT3"	0.18699185	0.9431929	"DGN-WB_exp"	"0.1389086-0.2360800325"	"0.8124531475-0.9972893875"
"ALDOA"	0.0056561995	0.37302215	"DGN-WB_exp"	"0.0002514344-0.0299792405"	"0-0.9664622925"
"ITGA3"	0.1468366	0.8950778	"DGN-WB_exp"	"0.10223669-0.2075902"	"0.6788671-0.9918529"
"ITGAE"	0.066195075	0.8472375	"DGN-WB_exp"	"0.03255418725-0.1117299525"	"0.4889133325-0.9934086825"
"ANKFY1"	0.012902405	0.30362795	"DGN-WB_exp"	"0.0007704106-0.042417923"	"0-0.9467927875"
"ITGA2B"	0.016284215	0.27744115	"DGN-WB_exp"	"0.001551178625-0.04796290225"	"0-0.961509185"
"NLGN2"	0.043050745	0.722889	"DGN-WB_exp"	"0.01079522925-0.0890284915"	"0.0316303535-0.990148745"
"NR1D1"	0.2757421	0.9803349	"DGN-WB_exp"	"0.2243979-0.32229973"	"0.9147694675-0.9993589"
"GSDMA"	0.6056416	0.99468385	"DGN-WB_exp"	"0.5703928-0.6360459"	"0.9701278-0.9998743"
"GSDMB"	0.6579896	0.9898703	"DGN-WB_exp"	"0.6183727-0.6967874625"	"0.9728710525-0.9991792"
"CAMKK1"	0.07363068	0.8102123	"DGN-WB_exp"	"0.03695601375-0.1231233"	"0.491671105-0.9893784075"
"CHMP6"	0.2077271	0.9265719	"DGN-WB_exp"	"0.16269217-0.2675159975"	"0.7974157325-0.994869575"
"HN1"	0.020514	0.5227183	"DGN-WB_exp"	"0.00201921995-0.0562300665"	"0.031269517-0.9797427"
"MPDU1"	0.05229897	0.6182888	"DGN-WB_exp"	"0.01242255625-0.10889344"	"0-0.9783691125"
"PDK2"	0.20436985	0.91799755	"DGN-WB_exp"	"0.1532058225-0.2591487"	"0.7730040025-0.9943674"
"VMO1"	0.18630805	0.9108246	"DGN-WB_exp"	"0.1410404-0.2396919025"	"0.7516451-0.9940558"
"GGA3"	0.008465821	0.036704455	"DGN-WB_exp"	"0.00034893101-0.03555546575"	"0-0.9195421525"
"PSMB6"	0.023154755	0.4822585	"DGN-WB_exp"	"0.00306887685-0.0617721875"	"0.0260589575-0.9746092"
"PSMB3"	0.2428258	0.9434703	"DGN-WB_exp"	"0.189778355-0.3058368"	"0.7988941475-0.9982542"
"EVI2A"	0.06542907	0.9219129	"DGN-WB_exp"	"0.03445328225-0.11623187"	"0.3678281475-0.996621445"
"EVI2B"	0.007506886	0.3926094	"DGN-WB_exp"	"0.0003680090125-0.0338032987499999"	"0-0.9643452"
"FAM64A"	0.07702042	0.87694735	"DGN-WB_exp"	"0.04456124425-0.1180278175"	"0.5307372425-0.99495679"
"ZNF830"	0.025312075	0.4723492	"DGN-WB_exp"	"0.0030624883-0.06538068775"	"0-0.970559745"
"GPATCH8"	0.03430512	0.28569795	"DGN-WB_exp"	"0.01064292675-0.0740546305"	"0-0.9674298725"
"BRIP1"	0.04018267	0.757687	"DGN-WB_exp"	"0.01455043775-0.08031536225"	"0.03063531-0.98779243"
"ENO3"	0.0364722	0.59731455	"DGN-WB_exp"	"0.00812916125-0.08232756"	"0-0.98093238"
"FKBP10"	0.01867504	0.5578713	"DGN-WB_exp"	"0.001616816-0.0567024"	"0-0.9883660975"
"TACO1"	0.0040104905	0.4757892	"DGN-WB_exp"	"0.0001302315-0.023500828"	"0.02978339875-0.96839291"
"LGALS9C"	0.40611075	0.8637144	"DGN-WB_exp"	"0.3291218775-0.5000345"	"0.6931796325-0.9463288"
"LGALS9B"	0.315142	0.93557485	"DGN-WB_exp"	"0.2457387025-0.3920926"	"0.6574334875-0.9960206575"
"ALOX12B"	0.03101991	0.3503075	"DGN-WB_exp"	"0.006430630925-0.0741379712499999"	"0-0.950479"
"ADAM11"	0.054980225	0.67793005	"DGN-WB_exp"	"0.0237860475-0.10508942"	"0.0388208505-0.986671655"
"NDEL1"	0.051867175	0.8454041	"DGN-WB_exp"	"0.0259124235-0.08807979"	"0.4823258975-0.993356105"
"SKA2"	0.035446115	0.3927265	"DGN-WB_exp"	"0.01273430575-0.0831920734999998"	"0-0.970001"
"GAS2L2"	0.04568072	0.6730749	"DGN-WB_exp"	"0.0152842175-0.0955936194999999"	"0.04722251175-0.9846847625"
"ARHGAP44"	0.17975975	0.92538645	"DGN-WB_exp"	"0.1338774-0.227016225"	"0.7665736425-0.9960630125"
"CDC42EP4"	0.042563755	0.36553955	"DGN-WB_exp"	"0.0073704431-0.097986101"	"0-0.9487666525"
"TBKBP1"	0.6100809	0.9829656	"DGN-WB_exp"	"0.5614321275-0.6598766"	"0.9574546-0.9978789725"
"ABI3"	0.007919336	0.4355643	"DGN-WB_exp"	"0.00033316842-0.03630177575"	"0-0.967769"
"PITPNC1"	0.086534705	0.8519761	"DGN-WB_exp"	"0.0479446195-0.138116005"	"0.5071813425-0.9922920575"
"AOC3"	0.0060606605	0.19832375	"DGN-WB_exp"	"0.000209904655-0.0313263237499999"	"0-0.9430409"
"EPX"	0.087811365	0.67439595	"DGN-WB_exp"	"0.04199165375-0.14818221"	"0.2369723825-0.9643675025"
"ACACA"	0.04623662	0.73727745	"DGN-WB_exp"	"0.01932455525-0.087157719"	"0.003132520975-0.9884619"
"TNK1"	0.23718615	0.94144235	"DGN-WB_exp"	"0.1876049-0.292411"	"0.812347-0.9968328"
"TUBG1"	0.021853335	0.5682382	"DGN-WB_exp"	"0.005050749175-0.05937244625"	"0-0.9882159"
"TUBG2"	0.0579729	0.76652305	"DGN-WB_exp"	"0.02299563425-0.1182285"	"0.2346022475-0.98929497"
"FBF1"	0.010784705	0.4961589	"DGN-WB_exp"	"0.0004694392-0.0396646205"	"0.02545554-0.9788545575"
"NAT9"	0.016713285	0.3462043	"DGN-WB_exp"	"0.0007522178125-0.05844413975"	"0-0.954788065"
"TMUB2"	0.016155485	0.05045193	"DGN-WB_exp"	"0.0010501529-0.0485489095"	"0-0.8541983125"
"HGS"	0.02377925	0.20402895	"DGN-WB_exp"	"0.0019775065-0.0650856875"	"0-0.9293281725"
"RDM1"	0.056153945	0.4699964	"DGN-WB_exp"	"0.02691077-0.09989553"	"0-0.9566264"
"ADAP2"	0.0253169	0.27173245	"DGN-WB_exp"	"0.004551377775-0.07014307975"	"0-0.9382057825"
"KLHL11"	0.01828334	0.41881805	"DGN-WB_exp"	"0.0018084539-0.05307126925"	"0-0.968963135"
"DHRS11"	0.2024665	0.95545855	"DGN-WB_exp"	"0.1423544-0.2611193275"	"0.7154549875-0.9977748325"
"DHRS13"	0.07963285	0.92272095	"DGN-WB_exp"	"0.04579996375-0.1294621"	"0.6312099625-0.9958756975"
"SLC25A35"	0.006302124	0.23594975	"DGN-WB_exp"	"0.000196645655-0.03323364525"	"0-0.9742744525"
"SLC25A39"	0.0884503	0.91224235	"DGN-WB_exp"	"0.05205007575-0.1387879"	"0.66897847-0.99657052"
"NPLOC4"	0.06060749	0.7149884	"DGN-WB_exp"	"0.0296048505-0.1071046075"	"0.40130404-0.9729121875"
"ALDH3A2"	0.24856555	0.9510346	"DGN-WB_exp"	"0.1898097625-0.3328071375"	"0.77988257-0.996999785"
"PSMD11"	0.03563289	0.55828365	"DGN-WB_exp"	"0.0119795965-0.0758112654999999"	"0-0.9703551275"
"PSMD12"	0.008389002	0.4401395	"DGN-WB_exp"	"0.0003327496-0.036818347"	"0.0111285535-0.9670168625"
"RFFL"	0.07505302	0.8723363	"DGN-WB_exp"	"0.03982266-0.11767604"	"0.568805835-0.9935514475"
"DHX40"	0.0055963225	0.3696525	"DGN-WB_exp"	"0.000200453465-0.02852998025"	"0-0.9654014"
"DCXR"	0.442504	0.9807008	"DGN-WB_exp"	"0.4010609-0.4883547"	"0.9406938-0.9984988"
"NLE1"	0.4026381	0.9598101	"DGN-WB_exp"	"0.3514907-0.4463229"	"0.8987136675-0.9967648"
"CYTH1"	0.028242195	0.463719	"DGN-WB_exp"	"0.00359186445-0.0723589965"	"0.01925533275-0.97423976"
"DPH1"	0.1244245	0.89626255	"DGN-WB_exp"	"0.08038093-0.175248"	"0.6825120925-0.9944268"
"THRA"	0.3039733	0.9410556	"DGN-WB_exp"	"0.254085-0.3563067875"	"0.8242853525-0.994099685"
"LRRC37A2"	0.34567355	0.92483265	"DGN-WB_exp"	"0.27599718-0.4687131475"	"0.7068401875-0.99641321"
"LRRC37A3"	0.01344949	0.47853595	"DGN-WB_exp"	"0.0005347764-0.0497634627499999"	"0.02397396-0.96720214"
"TCAP"	0.01182448	0.45809205	"DGN-WB_exp"	"0.00103022445-0.038521753"	"0-0.9767886"
"CALCOCO2"	0.04229976	0.82926895	"DGN-WB_exp"	"0.01794413-0.0814490532499999"	"0.4348544675-0.9944374"
"RGS9"	0.008698385	0.42675445	"DGN-WB_exp"	"0.000303552295-0.0360079485"	"0-0.9867493925"
"MRPS7"	0.3953693	0.9829266	"DGN-WB_exp"	"0.3473736-0.443730035"	"0.92689167-0.99895973"
"IFI35"	0.05585412	0.6614581	"DGN-WB_exp"	"0.02560471575-0.1113372725"	"0.1719764-0.95889334"
"NKIRAS2"	0.012830365	0.3608915	"DGN-WB_exp"	"0.0006828211525-0.0458034792499999"	"0-0.962271945"
"PLCD3"	0.07062373	0.48772695	"DGN-WB_exp"	"0.034534037-0.1298257275"	"0-0.97821529"
"MTRNR2L1"	0.0063651975	0.4157129	"DGN-WB_exp"	"0.0003053679625-0.02868427125"	"0-0.9717193"
"PNMT"	0.06196333	0.6976682	"DGN-WB_exp"	"0.02977982-0.1233969475"	"0-0.98414488"
"INCA1"	0.09132966	0.73398725	"DGN-WB_exp"	"0.052257146-0.1451294075"	"0.35929722-0.9799901725"
"PHF23"	0.1380076	0.9183009	"DGN-WB_exp"	"0.09821194925-0.1829926"	"0.7402132-0.993363"
"RPAIN"	0.06090344	0.88803865	"DGN-WB_exp"	"0.03034835-0.1060255"	"0.57182149-0.994831625"
"MYO15B"	0.4856035	0.9890899	"DGN-WB_exp"	"0.4372373-0.5261785325"	"0.9362794-0.999853"
"MYO15A"	0.1321139	0.8297412	"DGN-WB_exp"	"0.08492298425-0.2066948"	"0.3039059-0.9858584375"
"FXR2"	0.00733151	0.3618095	"DGN-WB_exp"	"0.00031541105-0.03604519475"	"0-0.979456355"
"OVCA2"	0.03109045	0.7348772	"DGN-WB_exp"	"0.0059157-0.06938016575"	"0.00377038645-0.9902387"
"NTN1"	0.15253015	0.8789347	"DGN-WB_exp"	"0.1066327825-0.2084948"	"0.6682139-0.99300881"
"GDPD1"	0.0074729115	0.26003635	"DGN-WB_exp"	"0.00023671765-0.0363197274999999"	"0-0.94986753"
"YWHAE"	0.02267512	0.53715075	"DGN-WB_exp"	"0.002039444125-0.0674126109999999"	"0.02096686-0.9781413"
"WNK4"	0.01894719	0.34264315	"DGN-WB_exp"	"0.003222592325-0.05313212"	"0-0.9651420875"
"RFNG"	0.016788505	0.47896765	"DGN-WB_exp"	"0.000962745-0.056415401"	"0.017127312-0.974102485"
"PLD6"	0.2691238	0.9631076	"DGN-WB_exp"	"0.2146715-0.336532725"	"0.8633963275-0.9987346"
"LIMD2"	0.078340405	0.7293815	"DGN-WB_exp"	"0.04281467275-0.1413239575"	"0-0.9916974"
"TSR1"	0.0083450985	0.2111022	"DGN-WB_exp"	"0.000262979655-0.0395024205"	"0-0.951769085"
"MXRA7"	0.4356098	0.9671264	"DGN-WB_exp"	"0.389201-0.4865669"	"0.9133722-0.996092"
"ITGB3"	0.03761623	0.4924361	"DGN-WB_exp"	"0.01061920025-0.0883732667499999"	"0-0.9680394075"
"ITGB4"	0.054658455	0.77673665	"DGN-WB_exp"	"0.024884118-0.09862120925"	"0.3199667-0.986076345"
"SHMT1"	0.6134098	0.9723257	"DGN-WB_exp"	"0.561465055-0.6712723"	"0.9170886725-0.9966479"
"C1QBP"	0.03577903	0.61476745	"DGN-WB_exp"	"0.0105119785-0.0773916832499999"	"0-0.98556794"
"FASN"	0.2076068	0.9631019	"DGN-WB_exp"	"0.1472616-0.2758753"	"0.68452786-0.99822251"
"C17orf59"	0.035675255	0.7068643	"DGN-WB_exp"	"0.009792854175-0.0725662997499999"	"0-0.988375145"
"C17orf58"	0.020509	0.3825546	"DGN-WB_exp"	"0.00137330215-0.06094080775"	"0-0.966014695"
"C17orf51"	0.3080137	0.9612395	"DGN-WB_exp"	"0.2511428-0.3761251525"	"0.7633768025-0.9986067"
"C17orf50"	0.35528845	0.9885738	"DGN-WB_exp"	"0.310542-0.3959746"	"0.95116634-0.9994407"
"C17orf53"	0.05675116	0.83305175	"DGN-WB_exp"	"0.02939389475-0.0959749515"	"0.03990663075-0.9953885"
"C17orf57"	0.27368935	0.9464601	"DGN-WB_exp"	"0.2188554425-0.3321013075"	"0.7249247875-0.9981048225"
"C17orf56"	0.0773201	0.6264243	"DGN-WB_exp"	"0.036026403-0.1350565875"	"0.2985429-0.9693448"
"TOM1L2"	0.07463696	0.2652907	"DGN-WB_exp"	"0.03721363825-0.132952475"	"0-0.956090185"
"SUPT4H1"	0.12188985	0.75841035	"DGN-WB_exp"	"0.07341063825-0.19951802"	"0.3097509325-0.98513079"
"CCDC103"	0.26827775	0.96174525	"DGN-WB_exp"	"0.214606815-0.323375515"	"0.8286896275-0.9976589"
"TRAPPC1"	0.0079783885	0.487863	"DGN-WB_exp"	"0.0003193259-0.0340398025"	"0.0258774645-0.9781074975"
"UBTF"	0.041013565	0.80531915	"DGN-WB_exp"	"0.01595353725-0.0833106485"	"0.04750663475-0.9926766975"
"COPS3"	0.3284411	0.9883853	"DGN-WB_exp"	"0.2690119975-0.3886489"	"0.93654324-0.9995894"
"FBXL20"	0.009768966	0.213829	"DGN-WB_exp"	"0.0004645988-0.03959957325"	"0-0.9500864"
"TEX14"	0.08841644	0.7455708	"DGN-WB_exp"	"0.049299299-0.1626756625"	"0-0.9892053"
"TSEN54"	0.1327999	0.9065329	"DGN-WB_exp"	"0.09154617-0.188171"	"0.6854797075-0.9949417"
"DYNLL2"	0.13610745	0.8361024	"DGN-WB_exp"	"0.08808095-0.2025660175"	"0.5961174-0.9835441325"
"GPS1"	0.00378526	0.11503415	"DGN-WB_exp"	"0.000136338885-0.02079013125"	"0-0.948485865"
"GPS2"	0.072429	0.70186695	"DGN-WB_exp"	"0.033401144-0.129459"	"0.3814252-0.9774885"
"TTC19"	0.58761875	0.9772804	"DGN-WB_exp"	"0.5173290475-0.6606696"	"0.9268449-0.997404285"
"CNTD1"	0.07187664	0.72222825	"DGN-WB_exp"	"0.03628832-0.130025245"	"0.003019630725-0.9875166825"
"COL1A1"	0.08870899	0.8769666	"DGN-WB_exp"	"0.05571522-0.1264188"	"0.6235582275-0.9935242825"
"WBP2"	0.006937652	0.19094605	"DGN-WB_exp"	"0.000274762735-0.03265442675"	"0-0.9503050025"
"MRPL10"	0.2964183	0.97010415	"DGN-WB_exp"	"0.2418056-0.3574273675"	"0.8826580675-0.999066"
"MRPL12"	0.036217455	0.83391565	"DGN-WB_exp"	"0.01240415-0.07263978925"	"0.3414119425-0.993091565"
"P2RX1"	0.6510319	0.9780704	"DGN-WB_exp"	"0.6129388-0.6846319"	"0.9510418-0.9959789525"
"P2RX5"	0.077241575	0.62979655	"DGN-WB_exp"	"0.034699115-0.1336912975"	"0.0347839845-0.9851851225"
"CDRT4"	0.26534335	0.9091559	"DGN-WB_exp"	"0.2070169-0.3294262875"	"0.724808085-0.994191385"
"FAM57A"	0.08187544	0.9413285	"DGN-WB_exp"	"0.04648273-0.127680555"	"0.66844251-0.9981053525"
"PFN1"	0.01636472	0.28533705	"DGN-WB_exp"	"0.001158762-0.049718363"	"0-0.9407918725"
"SCARF1"	0.007142478	0.1071357	"DGN-WB_exp"	"0.0002689804-0.0360223335"	"0-0.9226223525"
"AP2B1"	0.04686847	0.5152623	"DGN-WB_exp"	"0.01674159125-0.093377874"	"0.01695757225-0.9750682175"
"VPS53"	0.6494151	0.98993955	"DGN-WB_exp"	"0.6097729175-0.6896762"	"0.9546502-0.9995101"
"HELZ"	0.07182426	0.8505618	"DGN-WB_exp"	"0.03938640525-0.118410325"	"0.4968714875-0.9920328075"
"KIAA0753"	0.4296674	0.9723529	"DGN-WB_exp"	"0.368947-0.4784672425"	"0.9148887-0.9972893"
